theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,3)",0.4,0.02,55,0.01,0.09,0.09,0.08,0.07,0.66
"(1,3)",0.4,0.02,56,0.01,0.09,0.09,0.08,0.06,0.67
"(1,3)",0.4,0.02,57,0.01,0.09,0.08,0.08,0.06,0.68
"(1,3)",0.4,0.02,58,0.01,0.09,0.08,0.08,0.05,0.69
"(1,3)",0.4,0.02,59,0.01,0.09,0.08,0.06,0.06,0.7
"(1,3)",0.4,0.02,60,0.01,0.09,0.08,0.05,0.05,0.72
"(1,3)",0.4,0.02,61,0.01,0.09,0.08,0.04,0.06,0.72
"(1,3)",0.4,0.02,62,0.01,0.09,0.08,0.04,0.06,0.72
"(1,3)",0.4,0.02,63,0.01,0.09,0.08,0.04,0.05,0.73
"(1,3)",0.4,0.02,64,0.01,0.09,0.08,0.04,0.03,0.75
"(1,3)",0.4,0.02,65,0.01,0.09,0.08,0.04,0.02,0.76
"(1,3)",0.4,0.02,66,0.01,0.09,0.08,0.04,0.02,0.76
"(1,3)",0.4,0.02,67,0.01,0.09,0.08,0.04,0.01,0.77
"(1,3)",0.4,0.02,68,0.01,0.09,0.08,0.04,0.01,0.77
"(1,3)",0.4,0.02,69,0.01,0.09,0.08,0.04,0.01,0.77
"(1,3)",0.4,0.02,70,0.01,0.09,0.08,0.04,0.01,0.77
