theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(6,1)",0.9,0.02,47,0.02,0.05,0.01,0.01,0.04,0.87
"(6,1)",0.9,0.02,48,0.02,0.05,0.01,0.01,0.04,0.87
"(6,1)",0.9,0.02,49,0.02,0.05,0.01,0.01,0.03,0.88
"(6,1)",0.9,0.02,50,0.02,0.05,0.01,0.0,0.02,0.9
"(6,1)",0.9,0.02,51,0.02,0.05,0.01,0.0,0.02,0.9
"(6,1)",0.9,0.02,52,0.02,0.05,0.01,0.0,0.01,0.91
"(6,1)",0.9,0.02,53,0.02,0.05,0.01,0.0,0.01,0.91
"(6,1)",0.9,0.02,54,0.02,0.04,0.02,0.0,0.01,0.91
"(6,1)",0.9,0.02,55,0.02,0.04,0.02,0.0,0.01,0.91
"(6,1)",0.9,0.02,56,0.02,0.04,0.02,0.0,0.01,0.91
"(6,1)",0.9,0.02,57,0.02,0.04,0.02,0.0,0.0,0.92
"(6,1)",0.9,0.02,58,0.02,0.04,0.01,0.01,0.0,0.92
"(6,1)",0.9,0.02,59,0.02,0.04,0.01,0.01,0.0,0.92
"(6,1)",0.9,0.02,60,0.02,0.04,0.01,0.01,0.0,0.92
"(6,1)",0.9,0.02,61,0.01,0.05,0.01,0.0,0.01,0.92
"(6,1)",0.9,0.02,62,0.01,0.05,0.01,0.0,0.01,0.92
"(6,1)",0.9,0.02,63,0.01,0.04,0.02,0.0,0.01,0.92
"(6,1)",0.9,0.02,64,0.01,0.04,0.0,0.02,0.01,0.92
"(6,1)",0.9,0.02,65,0.01,0.04,0.0,0.01,0.02,0.92
"(6,1)",0.9,0.02,66,0.01,0.04,0.0,0.01,0.01,0.93
"(6,1)",0.9,0.02,67,0.01,0.04,0.0,0.0,0.02,0.93
"(6,1)",0.9,0.02,68,0.01,0.04,0.0,0.0,0.02,0.93
"(6,1)",0.9,0.02,69,0.01,0.04,0.0,0.0,0.02,0.93
"(6,1)",0.9,0.02,70,0.01,0.04,0.0,0.0,0.02,0.93
"(9,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(9,1)",0.1,0.02,2,0.98,0.02,0.0,0.0,0.0,0.0
"(9,1)",0.1,0.02,3,0.9,0.09,0.01,0.0,0.0,0.0
"(9,1)",0.1,0.02,4,0.59,0.36,0.04,0.01,0.0,0.0
"(9,1)",0.1,0.02,5,0.31,0.45,0.21,0.03,0.0,0.0
"(9,1)",0.1,0.02,6,0.15,0.47,0.26,0.1,0.02,0.0
"(9,1)",0.1,0.02,7,0.08,0.39,0.26,0.21,0.06,0.0
"(9,1)",0.1,0.02,8,0.05,0.34,0.17,0.26,0.16,0.02
"(9,1)",0.1,0.02,9,0.02,0.24,0.18,0.19,0.26,0.11
"(9,1)",0.1,0.02,10,0.01,0.19,0.1,0.21,0.22,0.27
"(9,1)",0.1,0.02,11,0.0,0.17,0.05,0.17,0.21,0.4
"(9,1)",0.1,0.02,12,0.0,0.12,0.06,0.1,0.18,0.54
"(9,1)",0.1,0.02,13,0.0,0.08,0.08,0.08,0.11,0.65
"(9,1)",0.1,0.02,14,0.0,0.06,0.05,0.09,0.07,0.73
"(9,1)",0.1,0.02,15,0.0,0.04,0.05,0.08,0.06,0.77
"(9,1)",0.1,0.02,16,0.0,0.02,0.03,0.12,0.02,0.81
"(9,1)",0.1,0.02,17,0.0,0.01,0.02,0.09,0.07,0.81
"(9,1)",0.1,0.02,18,0.0,0.01,0.0,0.09,0.05,0.85
"(9,1)",0.1,0.02,19,0.0,0.01,0.0,0.07,0.03,0.89
"(9,1)",0.1,0.02,20,0.0,0.01,0.0,0.07,0.01,0.91
"(9,1)",0.1,0.02,21,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,22,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,23,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,24,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,25,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,26,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,27,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,28,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,29,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,30,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,31,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,32,0.0,0.01,0.0,0.07,0.0,0.92
"(9,1)",0.1,0.02,33,0.0,0.0,0.01,0.07,0.0,0.92
"(9,1)",0.1,0.02,34,0.0,0.0,0.01,0.07,0.0,0.92
"(9,1)",0.1,0.02,35,0.0,0.0,0.0,0.08,0.0,0.92
"(9,1)",0.1,0.02,36,0.0,0.0,0.0,0.07,0.01,0.92
"(9,1)",0.1,0.02,37,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,38,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,39,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,40,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,41,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,42,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,43,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,44,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,45,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,46,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,47,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,48,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,49,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,50,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,51,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,52,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,53,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,54,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,55,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,56,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,57,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,58,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,59,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,60,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,61,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,62,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,63,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,64,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,65,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,66,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,67,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,68,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,69,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.1,0.02,70,0.0,0.0,0.0,0.07,0.0,0.93
"(9,1)",0.2,0.02,1,0.99,0.01,0.0,0.0,0.0,0.0
"(9,1)",0.2,0.02,2,0.86,0.14,0.0,0.0,0.0,0.0
"(9,1)",0.2,0.02,3,0.66,0.3,0.04,0.0,0.0,0.0
"(9,1)",0.2,0.02,4,0.31,0.55,0.13,0.01,0.0,0.0
"(9,1)",0.2,0.02,5,0.18,0.48,0.31,0.03,0.0,0.0
"(9,1)",0.2,0.02,6,0.1,0.43,0.34,0.1,0.03,0.0
"(9,1)",0.2,0.02,7,0.08,0.3,0.35,0.22,0.05,0.0
"(9,1)",0.2,0.02,8,0.05,0.21,0.35,0.26,0.12,0.01
"(9,1)",0.2,0.02,9,0.03,0.15,0.26,0.34,0.18,0.04
"(9,1)",0.2,0.02,10,0.01,0.1,0.27,0.33,0.19,0.1
"(9,1)",0.2,0.02,11,0.01,0.08,0.22,0.28,0.27,0.14
"(9,1)",0.2,0.02,12,0.01,0.06,0.11,0.32,0.3,0.2
"(9,1)",0.2,0.02,13,0.0,0.06,0.09,0.28,0.29,0.28
"(9,1)",0.2,0.02,14,0.0,0.06,0.06,0.25,0.25,0.38
"(9,1)",0.2,0.02,15,0.0,0.05,0.05,0.22,0.23,0.45
"(9,1)",0.2,0.02,16,0.0,0.04,0.06,0.12,0.27,0.51
"(9,1)",0.2,0.02,17,0.0,0.04,0.04,0.11,0.24,0.57
"(9,1)",0.2,0.02,18,0.0,0.04,0.03,0.1,0.19,0.64
"(9,1)",0.2,0.02,19,0.0,0.04,0.02,0.09,0.16,0.69
"(9,1)",0.2,0.02,20,0.0,0.03,0.03,0.08,0.09,0.77
"(9,1)",0.2,0.02,21,0.0,0.02,0.02,0.08,0.09,0.79
"(9,1)",0.2,0.02,22,0.0,0.02,0.01,0.04,0.09,0.84
"(9,1)",0.2,0.02,23,0.0,0.01,0.02,0.03,0.08,0.86
"(9,1)",0.2,0.02,24,0.0,0.01,0.02,0.03,0.03,0.91
"(9,1)",0.2,0.02,25,0.0,0.01,0.0,0.05,0.01,0.93
"(9,1)",0.2,0.02,26,0.0,0.01,0.0,0.04,0.02,0.93
"(9,1)",0.2,0.02,27,0.0,0.01,0.0,0.03,0.01,0.95
"(9,1)",0.2,0.02,28,0.0,0.01,0.0,0.02,0.01,0.96
"(9,1)",0.2,0.02,29,0.0,0.01,0.0,0.02,0.01,0.96
"(9,1)",0.2,0.02,30,0.0,0.01,0.0,0.02,0.01,0.96
"(9,1)",0.2,0.02,31,0.0,0.0,0.01,0.02,0.01,0.96
"(9,1)",0.2,0.02,32,0.0,0.0,0.0,0.03,0.01,0.96
"(9,1)",0.2,0.02,33,0.0,0.0,0.0,0.03,0.01,0.96
"(9,1)",0.2,0.02,34,0.0,0.0,0.0,0.02,0.01,0.97
"(9,1)",0.2,0.02,35,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,36,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,37,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,38,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,39,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,40,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,41,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,42,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,43,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,44,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,45,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,46,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,47,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,48,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,49,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,50,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,51,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,52,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,53,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,54,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,55,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,56,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,57,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,58,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,59,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,60,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,61,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,62,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,63,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,64,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,65,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,66,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,67,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,68,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,69,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.2,0.02,70,0.0,0.0,0.0,0.02,0.0,0.98
"(9,1)",0.3,0.02,1,0.98,0.02,0.0,0.0,0.0,0.0
"(9,1)",0.3,0.02,2,0.67,0.33,0.0,0.0,0.0,0.0
"(9,1)",0.3,0.02,3,0.47,0.41,0.12,0.0,0.0,0.0
"(9,1)",0.3,0.02,4,0.23,0.55,0.18,0.04,0.0,0.0
"(9,1)",0.3,0.02,5,0.1,0.51,0.33,0.05,0.01,0.0
"(9,1)",0.3,0.02,6,0.08,0.4,0.36,0.14,0.02,0.0
"(9,1)",0.3,0.02,7,0.06,0.34,0.31,0.25,0.04,0.0
"(9,1)",0.3,0.02,8,0.04,0.3,0.3,0.26,0.1,0.0
"(9,1)",0.3,0.02,9,0.04,0.25,0.27,0.28,0.14,0.02
"(9,1)",0.3,0.02,10,0.02,0.22,0.26,0.25,0.2,0.05
"(9,1)",0.3,0.02,11,0.02,0.19,0.23,0.28,0.22,0.06
"(9,1)",0.3,0.02,12,0.02,0.16,0.23,0.23,0.26,0.1
"(9,1)",0.3,0.02,13,0.01,0.15,0.19,0.24,0.28,0.13
"(9,1)",0.3,0.02,14,0.01,0.09,0.21,0.22,0.29,0.18
"(9,1)",0.3,0.02,15,0.01,0.07,0.18,0.21,0.27,0.26
"(9,1)",0.3,0.02,16,0.01,0.06,0.15,0.21,0.16,0.41
"(9,1)",0.3,0.02,17,0.01,0.06,0.12,0.18,0.16,0.47
"(9,1)",0.3,0.02,18,0.0,0.07,0.09,0.17,0.15,0.52
"(9,1)",0.3,0.02,19,0.0,0.03,0.11,0.13,0.2,0.53
"(9,1)",0.3,0.02,20,0.0,0.03,0.09,0.14,0.15,0.59
"(9,1)",0.3,0.02,21,0.0,0.03,0.08,0.07,0.2,0.62
"(9,1)",0.3,0.02,22,0.0,0.03,0.07,0.05,0.19,0.66
"(9,1)",0.3,0.02,23,0.0,0.02,0.06,0.06,0.19,0.67
"(9,1)",0.3,0.02,24,0.0,0.02,0.03,0.06,0.15,0.74
"(9,1)",0.3,0.02,25,0.0,0.01,0.03,0.07,0.09,0.8
"(9,1)",0.3,0.02,26,0.0,0.01,0.03,0.07,0.05,0.84
"(9,1)",0.3,0.02,27,0.0,0.01,0.02,0.05,0.05,0.87
"(9,1)",0.3,0.02,28,0.0,0.01,0.01,0.03,0.06,0.89
"(9,1)",0.3,0.02,29,0.0,0.01,0.0,0.02,0.06,0.91
"(9,1)",0.3,0.02,30,0.0,0.01,0.0,0.02,0.03,0.94
"(9,1)",0.3,0.02,31,0.0,0.01,0.0,0.01,0.03,0.95
"(9,1)",0.3,0.02,32,0.0,0.01,0.0,0.01,0.03,0.95
"(9,1)",0.3,0.02,33,0.0,0.01,0.0,0.01,0.03,0.95
"(9,1)",0.3,0.02,34,0.0,0.01,0.0,0.0,0.02,0.97
"(9,1)",0.3,0.02,35,0.0,0.01,0.0,0.0,0.02,0.97
"(9,1)",0.3,0.02,36,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.3,0.02,37,0.0,0.01,0.0,0.0,0.01,0.98
"(9,1)",0.3,0.02,38,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,39,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,40,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,41,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,42,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,43,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,44,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,45,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,46,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,47,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,48,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,49,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,50,0.0,0.01,0.0,0.0,0.0,0.99
"(9,1)",0.3,0.02,51,0.0,0.0,0.01,0.0,0.0,0.99
"(9,1)",0.3,0.02,52,0.0,0.0,0.0,0.01,0.0,0.99
"(9,1)",0.3,0.02,53,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.3,0.02,54,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,55,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,56,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,57,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,58,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,59,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,60,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,61,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,62,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,63,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,64,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,65,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,66,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,67,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,68,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,69,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.3,0.02,70,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,1,0.83,0.17,0.0,0.0,0.0,0.0
"(9,1)",0.4,0.02,2,0.31,0.69,0.0,0.0,0.0,0.0
"(9,1)",0.4,0.02,3,0.2,0.64,0.16,0.0,0.0,0.0
"(9,1)",0.4,0.02,4,0.15,0.5,0.3,0.05,0.0,0.0
"(9,1)",0.4,0.02,5,0.12,0.37,0.39,0.12,0.0,0.0
"(9,1)",0.4,0.02,6,0.11,0.29,0.41,0.18,0.01,0.0
"(9,1)",0.4,0.02,7,0.1,0.24,0.34,0.3,0.02,0.0
"(9,1)",0.4,0.02,8,0.08,0.2,0.32,0.33,0.07,0.0
"(9,1)",0.4,0.02,9,0.08,0.17,0.29,0.37,0.06,0.03
"(9,1)",0.4,0.02,10,0.06,0.18,0.23,0.39,0.11,0.03
"(9,1)",0.4,0.02,11,0.05,0.18,0.23,0.34,0.15,0.05
"(9,1)",0.4,0.02,12,0.03,0.16,0.23,0.3,0.21,0.07
"(9,1)",0.4,0.02,13,0.02,0.13,0.27,0.23,0.27,0.08
"(9,1)",0.4,0.02,14,0.02,0.11,0.21,0.26,0.28,0.12
"(9,1)",0.4,0.02,15,0.02,0.1,0.16,0.25,0.31,0.16
"(9,1)",0.4,0.02,16,0.02,0.07,0.15,0.24,0.32,0.2
"(9,1)",0.4,0.02,17,0.01,0.08,0.12,0.22,0.23,0.34
"(9,1)",0.4,0.02,18,0.01,0.08,0.1,0.19,0.23,0.39
"(9,1)",0.4,0.02,19,0.01,0.08,0.07,0.18,0.2,0.46
"(9,1)",0.4,0.02,20,0.01,0.06,0.06,0.18,0.15,0.54
"(9,1)",0.4,0.02,21,0.01,0.04,0.06,0.16,0.15,0.58
"(9,1)",0.4,0.02,22,0.01,0.04,0.05,0.11,0.19,0.6
"(9,1)",0.4,0.02,23,0.01,0.03,0.04,0.08,0.2,0.64
"(9,1)",0.4,0.02,24,0.01,0.03,0.02,0.09,0.18,0.67
"(9,1)",0.4,0.02,25,0.01,0.03,0.02,0.08,0.12,0.74
"(9,1)",0.4,0.02,26,0.01,0.03,0.01,0.08,0.09,0.78
"(9,1)",0.4,0.02,27,0.01,0.03,0.0,0.06,0.11,0.79
"(9,1)",0.4,0.02,28,0.01,0.02,0.01,0.06,0.05,0.85
"(9,1)",0.4,0.02,29,0.01,0.01,0.01,0.04,0.05,0.88
"(9,1)",0.4,0.02,30,0.01,0.0,0.01,0.05,0.03,0.9
"(9,1)",0.4,0.02,31,0.0,0.01,0.01,0.02,0.05,0.91
"(9,1)",0.4,0.02,32,0.0,0.0,0.02,0.02,0.05,0.91
"(9,1)",0.4,0.02,33,0.0,0.0,0.01,0.03,0.03,0.93
"(9,1)",0.4,0.02,34,0.0,0.0,0.0,0.02,0.05,0.93
"(9,1)",0.4,0.02,35,0.0,0.0,0.0,0.01,0.03,0.96
"(9,1)",0.4,0.02,36,0.0,0.0,0.0,0.01,0.02,0.97
"(9,1)",0.4,0.02,37,0.0,0.0,0.0,0.01,0.02,0.97
"(9,1)",0.4,0.02,38,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.4,0.02,39,0.0,0.0,0.0,0.01,0.01,0.98
"(9,1)",0.4,0.02,40,0.0,0.0,0.0,0.01,0.0,0.99
"(9,1)",0.4,0.02,41,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.4,0.02,42,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.4,0.02,43,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.4,0.02,44,0.0,0.0,0.0,0.0,0.01,0.99
"(9,1)",0.4,0.02,45,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,46,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,47,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,48,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,49,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,50,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,51,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,52,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,53,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,54,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,55,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,56,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,57,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,58,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,59,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,60,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,61,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,62,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,63,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,64,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,65,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,66,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,67,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,68,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,69,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.4,0.02,70,0.0,0.0,0.0,0.0,0.0,1.0
"(9,1)",0.5,0.02,1,0.72,0.28,0.0,0.0,0.0,0.0
"(9,1)",0.5,0.02,2,0.28,0.72,0.0,0.0,0.0,0.0
"(9,1)",0.5,0.02,3,0.21,0.56,0.23,0.0,0.0,0.0
"(9,1)",0.5,0.02,4,0.16,0.46,0.34,0.04,0.0,0.0
"(9,1)",0.5,0.02,5,0.12,0.39,0.38,0.11,0.0,0.0
"(9,1)",0.5,0.02,6,0.11,0.35,0.37,0.17,0.0,0.0
"(9,1)",0.5,0.02,7,0.11,0.31,0.35,0.2,0.03,0.0
"(9,1)",0.5,0.02,8,0.09,0.3,0.33,0.24,0.04,0.0
"(9,1)",0.5,0.02,9,0.09,0.23,0.37,0.24,0.07,0.0
"(9,1)",0.5,0.02,10,0.07,0.21,0.36,0.25,0.11,0.0
"(9,1)",0.5,0.02,11,0.07,0.2,0.32,0.24,0.14,0.03
"(9,1)",0.5,0.02,12,0.03,0.2,0.22,0.34,0.16,0.05
"(9,1)",0.5,0.02,13,0.02,0.18,0.23,0.3,0.19,0.08
"(9,1)",0.5,0.02,14,0.02,0.15,0.21,0.29,0.2,0.13
"(9,1)",0.5,0.02,15,0.01,0.13,0.18,0.31,0.2,0.17
"(9,1)",0.5,0.02,16,0.01,0.11,0.2,0.25,0.2,0.23
"(9,1)",0.5,0.02,17,0.0,0.11,0.2,0.24,0.16,0.29
"(9,1)",0.5,0.02,18,0.0,0.1,0.17,0.26,0.11,0.36
"(9,1)",0.5,0.02,19,0.0,0.08,0.18,0.19,0.15,0.4
"(9,1)",0.5,0.02,20,0.0,0.07,0.15,0.2,0.16,0.42
"(9,1)",0.5,0.02,21,0.0,0.06,0.1,0.23,0.13,0.48
"(9,1)",0.5,0.02,22,0.0,0.06,0.08,0.2,0.15,0.51
"(9,1)",0.5,0.02,23,0.0,0.04,0.07,0.21,0.14,0.54
"(9,1)",0.5,0.02,24,0.0,0.04,0.05,0.12,0.19,0.6
"(9,1)",0.5,0.02,25,0.0,0.04,0.01,0.13,0.17,0.65
"(9,1)",0.5,0.02,26,0.0,0.03,0.02,0.1,0.16,0.69
"(9,1)",0.5,0.02,27,0.0,0.03,0.02,0.08,0.15,0.72
"(9,1)",0.5,0.02,28,0.0,0.03,0.01,0.06,0.14,0.76
"(9,1)",0.5,0.02,29,0.0,0.03,0.01,0.05,0.12,0.79
"(9,1)",0.5,0.02,30,0.0,0.03,0.01,0.05,0.08,0.83
"(9,1)",0.5,0.02,31,0.0,0.02,0.02,0.04,0.06,0.86
"(9,1)",0.5,0.02,32,0.0,0.02,0.01,0.04,0.05,0.88
"(9,1)",0.5,0.02,33,0.0,0.02,0.01,0.02,0.04,0.91
"(9,1)",0.5,0.02,34,0.0,0.02,0.01,0.01,0.03,0.93
"(9,1)",0.5,0.02,35,0.0,0.02,0.0,0.02,0.03,0.93
