theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(4,1)",0.3,0.02,23,0.01,0.03,0.07,0.07,0.1,0.72
"(4,1)",0.3,0.02,24,0.01,0.02,0.06,0.08,0.08,0.75
"(4,1)",0.3,0.02,25,0.01,0.02,0.05,0.05,0.1,0.77
"(4,1)",0.3,0.02,26,0.01,0.02,0.04,0.05,0.06,0.82
"(4,1)",0.3,0.02,27,0.01,0.02,0.03,0.06,0.05,0.83
"(4,1)",0.3,0.02,28,0.01,0.02,0.03,0.05,0.04,0.85
"(4,1)",0.3,0.02,29,0.01,0.02,0.03,0.02,0.07,0.85
"(4,1)",0.3,0.02,30,0.01,0.02,0.03,0.01,0.07,0.86
"(4,1)",0.3,0.02,31,0.01,0.02,0.02,0.02,0.02,0.91
"(4,1)",0.3,0.02,32,0.01,0.02,0.02,0.02,0.01,0.92
"(4,1)",0.3,0.02,33,0.01,0.02,0.02,0.02,0.01,0.92
"(4,1)",0.3,0.02,34,0.01,0.02,0.02,0.01,0.02,0.92
"(4,1)",0.3,0.02,35,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,36,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,37,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,38,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,39,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,40,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,41,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,42,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,43,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,44,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,45,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,46,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,47,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,48,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,49,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,50,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,51,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,52,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,53,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,54,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,55,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,56,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,57,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,58,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,59,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,60,0.01,0.02,0.02,0.01,0.0,0.94
"(4,1)",0.3,0.02,61,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,62,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,63,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,64,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,65,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,66,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,67,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,68,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,69,0.01,0.02,0.01,0.02,0.0,0.94
"(4,1)",0.3,0.02,70,0.01,0.02,0.01,0.01,0.01,0.94
