theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(1,1)",0.9,0.02,58,0.1,0.07,0.11,0.04,0.04,0.64
"(1,1)",0.9,0.02,59,0.1,0.07,0.1,0.04,0.05,0.64
"(1,1)",0.9,0.02,60,0.1,0.07,0.1,0.04,0.04,0.65
"(1,1)",0.9,0.02,61,0.1,0.07,0.08,0.06,0.03,0.66
"(1,1)",0.9,0.02,62,0.1,0.07,0.07,0.05,0.04,0.67
"(1,1)",0.9,0.02,63,0.1,0.06,0.07,0.05,0.04,0.68
"(1,1)",0.9,0.02,64,0.1,0.06,0.07,0.05,0.04,0.68
"(1,1)",0.9,0.02,65,0.1,0.05,0.08,0.05,0.01,0.71
"(1,1)",0.9,0.02,66,0.1,0.05,0.08,0.05,0.0,0.72
"(1,1)",0.9,0.02,67,0.1,0.05,0.08,0.04,0.01,0.72
"(1,1)",0.9,0.02,68,0.1,0.05,0.08,0.03,0.02,0.72
"(1,1)",0.9,0.02,69,0.1,0.05,0.07,0.03,0.03,0.72
"(1,1)",0.9,0.02,70,0.1,0.05,0.06,0.04,0.03,0.72
"(2,1)",0.1,0.02,1,1.0,0.0,0.0,0.0,0.0,0.0
"(2,1)",0.1,0.02,2,1.0,0.0,0.0,0.0,0.0,0.0
"(2,1)",0.1,0.02,3,0.98,0.02,0.0,0.0,0.0,0.0
"(2,1)",0.1,0.02,4,0.93,0.07,0.0,0.0,0.0,0.0
"(2,1)",0.1,0.02,5,0.83,0.12,0.05,0.0,0.0,0.0
"(2,1)",0.1,0.02,6,0.71,0.19,0.08,0.02,0.0,0.0
"(2,1)",0.1,0.02,7,0.57,0.28,0.07,0.08,0.0,0.0
"(2,1)",0.1,0.02,8,0.45,0.28,0.17,0.06,0.04,0.0
"(2,1)",0.1,0.02,9,0.33,0.34,0.18,0.08,0.05,0.02
"(2,1)",0.1,0.02,10,0.3,0.23,0.23,0.16,0.06,0.02
"(2,1)",0.1,0.02,11,0.24,0.17,0.26,0.19,0.11,0.03
"(2,1)",0.1,0.02,12,0.17,0.21,0.11,0.27,0.16,0.08
"(2,1)",0.1,0.02,13,0.1,0.24,0.11,0.2,0.21,0.14
"(2,1)",0.1,0.02,14,0.09,0.15,0.15,0.16,0.26,0.19
"(2,1)",0.1,0.02,15,0.07,0.14,0.12,0.13,0.25,0.29
"(2,1)",0.1,0.02,16,0.07,0.1,0.1,0.15,0.16,0.42
"(2,1)",0.1,0.02,17,0.06,0.1,0.07,0.12,0.17,0.48
"(2,1)",0.1,0.02,18,0.06,0.09,0.05,0.08,0.14,0.58
"(2,1)",0.1,0.02,19,0.06,0.09,0.01,0.12,0.03,0.69
"(2,1)",0.1,0.02,20,0.06,0.07,0.03,0.11,0.02,0.71
"(2,1)",0.1,0.02,21,0.06,0.05,0.03,0.07,0.07,0.72
"(2,1)",0.1,0.02,22,0.04,0.07,0.02,0.06,0.04,0.77
"(2,1)",0.1,0.02,23,0.04,0.07,0.01,0.06,0.05,0.77
"(2,1)",0.1,0.02,24,0.04,0.05,0.03,0.05,0.04,0.79
"(2,1)",0.1,0.02,25,0.04,0.05,0.02,0.06,0.02,0.81
"(2,1)",0.1,0.02,26,0.04,0.05,0.02,0.05,0.01,0.83
"(2,1)",0.1,0.02,27,0.04,0.04,0.03,0.05,0.0,0.84
"(2,1)",0.1,0.02,28,0.04,0.04,0.01,0.07,0.0,0.84
"(2,1)",0.1,0.02,29,0.04,0.04,0.01,0.06,0.01,0.84
"(2,1)",0.1,0.02,30,0.04,0.04,0.0,0.07,0.0,0.85
"(2,1)",0.1,0.02,31,0.04,0.04,0.0,0.07,0.0,0.85
"(2,1)",0.1,0.02,32,0.04,0.04,0.0,0.06,0.01,0.85
"(2,1)",0.1,0.02,33,0.04,0.04,0.0,0.06,0.01,0.85
"(2,1)",0.1,0.02,34,0.04,0.04,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,35,0.04,0.04,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,36,0.04,0.04,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,37,0.04,0.04,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,38,0.04,0.04,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,39,0.04,0.04,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,40,0.04,0.04,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,41,0.03,0.05,0.0,0.06,0.0,0.86
"(2,1)",0.1,0.02,42,0.03,0.04,0.01,0.06,0.0,0.86
"(2,1)",0.1,0.02,43,0.03,0.04,0.01,0.06,0.0,0.86
"(2,1)",0.1,0.02,44,0.03,0.04,0.0,0.07,0.0,0.86
"(2,1)",0.1,0.02,45,0.03,0.04,0.0,0.06,0.01,0.86
"(2,1)",0.1,0.02,46,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,47,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,48,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,49,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,50,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,51,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,52,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,53,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,54,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,55,0.03,0.04,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,56,0.02,0.05,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,57,0.02,0.05,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,58,0.02,0.05,0.0,0.06,0.0,0.87
"(2,1)",0.1,0.02,59,0.02,0.04,0.01,0.06,0.0,0.87
"(2,1)",0.1,0.02,60,0.02,0.04,0.0,0.07,0.0,0.87
"(2,1)",0.1,0.02,61,0.02,0.04,0.0,0.06,0.01,0.87
"(2,1)",0.1,0.02,62,0.01,0.05,0.0,0.06,0.0,0.88
"(2,1)",0.1,0.02,63,0.01,0.05,0.0,0.06,0.0,0.88
"(2,1)",0.1,0.02,64,0.01,0.05,0.0,0.06,0.0,0.88
"(2,1)",0.1,0.02,65,0.01,0.04,0.01,0.06,0.0,0.88
"(2,1)",0.1,0.02,66,0.01,0.04,0.01,0.06,0.0,0.88
"(2,1)",0.1,0.02,67,0.01,0.04,0.0,0.07,0.0,0.88
"(2,1)",0.1,0.02,68,0.01,0.04,0.0,0.06,0.01,0.88
"(2,1)",0.1,0.02,69,0.01,0.04,0.0,0.06,0.0,0.89
"(2,1)",0.1,0.02,70,0.01,0.04,0.0,0.06,0.0,0.89
"(2,1)",0.3,0.02,1,0.96,0.04,0.0,0.0,0.0,0.0
"(2,1)",0.3,0.02,2,0.86,0.13,0.01,0.0,0.0,0.0
"(2,1)",0.3,0.02,3,0.6,0.39,0.01,0.0,0.0,0.0
"(2,1)",0.3,0.02,4,0.35,0.57,0.08,0.0,0.0,0.0
"(2,1)",0.3,0.02,5,0.22,0.54,0.21,0.03,0.0,0.0
"(2,1)",0.3,0.02,6,0.14,0.47,0.29,0.1,0.0,0.0
"(2,1)",0.3,0.02,7,0.07,0.44,0.23,0.24,0.02,0.0
"(2,1)",0.3,0.02,8,0.04,0.43,0.18,0.32,0.03,0.0
"(2,1)",0.3,0.02,9,0.02,0.36,0.22,0.29,0.1,0.01
"(2,1)",0.3,0.02,10,0.02,0.33,0.21,0.28,0.13,0.03
"(2,1)",0.3,0.02,11,0.02,0.23,0.22,0.3,0.19,0.04
"(2,1)",0.3,0.02,12,0.02,0.21,0.18,0.32,0.2,0.07
"(2,1)",0.3,0.02,13,0.02,0.18,0.16,0.29,0.26,0.09
"(2,1)",0.3,0.02,14,0.02,0.16,0.16,0.28,0.25,0.13
"(2,1)",0.3,0.02,15,0.02,0.14,0.11,0.3,0.23,0.2
"(2,1)",0.3,0.02,16,0.02,0.13,0.1,0.26,0.23,0.26
"(2,1)",0.3,0.02,17,0.02,0.13,0.08,0.25,0.19,0.33
"(2,1)",0.3,0.02,18,0.02,0.12,0.07,0.25,0.15,0.39
"(2,1)",0.3,0.02,19,0.02,0.1,0.08,0.22,0.15,0.43
"(2,1)",0.3,0.02,20,0.02,0.09,0.06,0.22,0.13,0.48
"(2,1)",0.3,0.02,21,0.02,0.08,0.06,0.21,0.11,0.52
"(2,1)",0.3,0.02,22,0.02,0.08,0.06,0.17,0.13,0.54
"(2,1)",0.3,0.02,23,0.02,0.07,0.07,0.09,0.2,0.55
"(2,1)",0.3,0.02,24,0.02,0.07,0.06,0.08,0.16,0.61
"(2,1)",0.3,0.02,25,0.02,0.07,0.06,0.06,0.14,0.65
"(2,1)",0.3,0.02,26,0.02,0.07,0.06,0.05,0.09,0.71
"(2,1)",0.3,0.02,27,0.02,0.07,0.06,0.04,0.1,0.71
"(2,1)",0.3,0.02,28,0.02,0.07,0.05,0.03,0.08,0.75
"(2,1)",0.3,0.02,29,0.02,0.07,0.03,0.05,0.05,0.78
"(2,1)",0.3,0.02,30,0.02,0.07,0.03,0.04,0.05,0.79
"(2,1)",0.3,0.02,31,0.02,0.07,0.02,0.04,0.04,0.81
"(2,1)",0.3,0.02,32,0.02,0.07,0.02,0.04,0.02,0.83
"(2,1)",0.3,0.02,33,0.02,0.07,0.02,0.03,0.03,0.83
"(2,1)",0.3,0.02,34,0.02,0.06,0.03,0.02,0.02,0.85
"(2,1)",0.3,0.02,35,0.02,0.06,0.03,0.02,0.02,0.85
"(2,1)",0.3,0.02,36,0.02,0.06,0.03,0.02,0.02,0.85
"(2,1)",0.3,0.02,37,0.01,0.07,0.03,0.02,0.01,0.86
"(2,1)",0.3,0.02,38,0.01,0.07,0.02,0.03,0.01,0.86
"(2,1)",0.3,0.02,39,0.01,0.07,0.02,0.03,0.01,0.86
"(2,1)",0.3,0.02,40,0.01,0.06,0.02,0.04,0.01,0.86
"(2,1)",0.3,0.02,41,0.01,0.06,0.01,0.03,0.03,0.86
"(2,1)",0.3,0.02,42,0.01,0.06,0.01,0.03,0.03,0.86
"(2,1)",0.3,0.02,43,0.01,0.06,0.0,0.04,0.02,0.87
"(2,1)",0.3,0.02,44,0.01,0.06,0.0,0.04,0.01,0.88
"(2,1)",0.3,0.02,45,0.01,0.06,0.0,0.02,0.03,0.88
"(2,1)",0.3,0.02,46,0.01,0.06,0.0,0.02,0.03,0.88
"(2,1)",0.3,0.02,47,0.01,0.06,0.0,0.02,0.03,0.88
"(2,1)",0.3,0.02,48,0.01,0.06,0.0,0.02,0.03,0.88
"(2,1)",0.3,0.02,49,0.01,0.06,0.0,0.02,0.02,0.89
"(2,1)",0.3,0.02,50,0.01,0.06,0.0,0.02,0.02,0.89
"(2,1)",0.3,0.02,51,0.01,0.06,0.0,0.02,0.02,0.89
"(2,1)",0.3,0.02,52,0.01,0.05,0.01,0.01,0.03,0.89
"(2,1)",0.3,0.02,53,0.01,0.05,0.0,0.02,0.02,0.9
"(2,1)",0.3,0.02,54,0.01,0.05,0.0,0.02,0.02,0.9
"(2,1)",0.3,0.02,55,0.01,0.05,0.0,0.02,0.02,0.9
"(2,1)",0.3,0.02,56,0.01,0.05,0.0,0.02,0.02,0.9
"(2,1)",0.3,0.02,57,0.01,0.05,0.0,0.02,0.02,0.9
"(2,1)",0.3,0.02,58,0.01,0.05,0.0,0.01,0.03,0.9
"(2,1)",0.3,0.02,59,0.01,0.05,0.0,0.01,0.03,0.9
"(2,1)",0.3,0.02,60,0.01,0.05,0.0,0.01,0.02,0.91
"(2,1)",0.3,0.02,61,0.01,0.05,0.0,0.01,0.02,0.91
"(2,1)",0.3,0.02,62,0.01,0.05,0.0,0.01,0.02,0.91
"(2,1)",0.3,0.02,63,0.01,0.05,0.0,0.01,0.02,0.91
"(2,1)",0.3,0.02,64,0.01,0.05,0.0,0.01,0.01,0.92
"(2,1)",0.3,0.02,65,0.01,0.05,0.0,0.01,0.01,0.92
"(2,1)",0.3,0.02,66,0.01,0.05,0.0,0.01,0.01,0.92
"(2,1)",0.3,0.02,67,0.01,0.05,0.0,0.01,0.01,0.92
"(2,1)",0.3,0.02,68,0.01,0.05,0.0,0.01,0.01,0.92
"(2,1)",0.3,0.02,69,0.01,0.05,0.0,0.01,0.01,0.92
"(2,1)",0.3,0.02,70,0.01,0.05,0.0,0.01,0.01,0.92
"(2,1)",0.5,0.02,1,0.8,0.2,0.0,0.0,0.0,0.0
"(2,1)",0.5,0.02,2,0.31,0.69,0.0,0.0,0.0,0.0
"(2,1)",0.5,0.02,3,0.12,0.82,0.06,0.0,0.0,0.0
"(2,1)",0.5,0.02,4,0.07,0.64,0.28,0.01,0.0,0.0
"(2,1)",0.5,0.02,5,0.02,0.54,0.41,0.03,0.0,0.0
"(2,1)",0.5,0.02,6,0.01,0.47,0.4,0.12,0.0,0.0
"(2,1)",0.5,0.02,7,0.01,0.39,0.44,0.14,0.02,0.0
"(2,1)",0.5,0.02,8,0.01,0.32,0.44,0.19,0.04,0.0
"(2,1)",0.5,0.02,9,0.01,0.27,0.4,0.26,0.05,0.01
"(2,1)",0.5,0.02,10,0.01,0.25,0.32,0.33,0.07,0.02
"(2,1)",0.5,0.02,11,0.01,0.22,0.31,0.31,0.11,0.04
"(2,1)",0.5,0.02,12,0.0,0.2,0.26,0.32,0.17,0.05
"(2,1)",0.5,0.02,13,0.0,0.17,0.26,0.33,0.18,0.06
"(2,1)",0.5,0.02,14,0.0,0.14,0.27,0.31,0.14,0.14
"(2,1)",0.5,0.02,15,0.0,0.14,0.24,0.28,0.19,0.15
"(2,1)",0.5,0.02,16,0.0,0.13,0.24,0.24,0.24,0.15
"(2,1)",0.5,0.02,17,0.0,0.13,0.19,0.27,0.22,0.19
"(2,1)",0.5,0.02,18,0.0,0.13,0.16,0.22,0.25,0.24
"(2,1)",0.5,0.02,19,0.0,0.11,0.15,0.2,0.24,0.3
"(2,1)",0.5,0.02,20,0.0,0.09,0.15,0.18,0.24,0.34
"(2,1)",0.5,0.02,21,0.0,0.08,0.14,0.19,0.22,0.37
"(2,1)",0.5,0.02,22,0.0,0.06,0.15,0.16,0.21,0.42
"(2,1)",0.5,0.02,23,0.0,0.06,0.13,0.17,0.15,0.49
"(2,1)",0.5,0.02,24,0.0,0.06,0.13,0.16,0.12,0.53
"(2,1)",0.5,0.02,25,0.0,0.06,0.13,0.16,0.09,0.56
"(2,1)",0.5,0.02,26,0.0,0.06,0.13,0.15,0.05,0.61
"(2,1)",0.5,0.02,27,0.0,0.06,0.12,0.14,0.04,0.64
"(2,1)",0.5,0.02,28,0.0,0.06,0.09,0.13,0.05,0.67
"(2,1)",0.5,0.02,29,0.0,0.05,0.1,0.11,0.05,0.69
"(2,1)",0.5,0.02,30,0.0,0.05,0.09,0.12,0.05,0.69
"(2,1)",0.5,0.02,31,0.0,0.04,0.09,0.12,0.05,0.7
"(2,1)",0.5,0.02,32,0.0,0.04,0.09,0.09,0.08,0.7
"(2,1)",0.5,0.02,33,0.0,0.04,0.09,0.08,0.08,0.71
"(2,1)",0.5,0.02,34,0.0,0.03,0.1,0.06,0.07,0.74
"(2,1)",0.5,0.02,35,0.0,0.03,0.09,0.05,0.08,0.75
"(2,1)",0.5,0.02,36,0.0,0.03,0.08,0.05,0.08,0.76
"(2,1)",0.5,0.02,37,0.0,0.03,0.08,0.05,0.06,0.78
"(2,1)",0.5,0.02,38,0.0,0.03,0.08,0.04,0.05,0.8
"(2,1)",0.5,0.02,39,0.0,0.03,0.08,0.04,0.03,0.82
"(2,1)",0.5,0.02,40,0.0,0.03,0.08,0.04,0.03,0.82
"(2,1)",0.5,0.02,41,0.0,0.03,0.08,0.04,0.03,0.82
"(2,1)",0.5,0.02,42,0.0,0.03,0.08,0.04,0.02,0.83
"(2,1)",0.5,0.02,43,0.0,0.03,0.08,0.04,0.01,0.84
"(2,1)",0.5,0.02,44,0.0,0.03,0.08,0.04,0.0,0.85
"(2,1)",0.5,0.02,45,0.0,0.03,0.08,0.04,0.0,0.85
"(2,1)",0.5,0.02,46,0.0,0.03,0.08,0.04,0.0,0.85
"(2,1)",0.5,0.02,47,0.0,0.03,0.08,0.03,0.01,0.85
"(2,1)",0.5,0.02,48,0.0,0.03,0.08,0.03,0.01,0.85
"(2,1)",0.5,0.02,49,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,50,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,51,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,52,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,53,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,54,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,55,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,56,0.0,0.03,0.07,0.04,0.0,0.86
"(2,1)",0.5,0.02,57,0.0,0.03,0.07,0.03,0.01,0.86
"(2,1)",0.5,0.02,58,0.0,0.03,0.06,0.04,0.01,0.86
"(2,1)",0.5,0.02,59,0.0,0.03,0.06,0.04,0.01,0.86
"(2,1)",0.5,0.02,60,0.0,0.03,0.06,0.04,0.0,0.87
"(2,1)",0.5,0.02,61,0.0,0.03,0.06,0.03,0.01,0.87
"(2,1)",0.5,0.02,62,0.0,0.03,0.06,0.03,0.01,0.87
"(2,1)",0.5,0.02,63,0.0,0.03,0.06,0.03,0.01,0.87
"(2,1)",0.5,0.02,64,0.0,0.03,0.06,0.03,0.01,0.87
"(2,1)",0.5,0.02,65,0.0,0.03,0.06,0.03,0.01,0.87
"(2,1)",0.5,0.02,66,0.0,0.03,0.06,0.03,0.01,0.87
"(2,1)",0.5,0.02,67,0.0,0.03,0.06,0.03,0.01,0.87
"(2,1)",0.5,0.02,68,0.0,0.03,0.06,0.03,0.0,0.88
"(2,1)",0.5,0.02,69,0.0,0.02,0.07,0.03,0.0,0.88
"(2,1)",0.5,0.02,70,0.0,0.02,0.07,0.03,0.0,0.88
"(2,1)",0.7,0.02,1,0.46,0.54,0.0,0.0,0.0,0.0
"(2,1)",0.7,0.02,2,0.28,0.69,0.03,0.0,0.0,0.0
"(2,1)",0.7,0.02,3,0.21,0.63,0.14,0.02,0.0,0.0
"(2,1)",0.7,0.02,4,0.19,0.53,0.24,0.03,0.01,0.0
"(2,1)",0.7,0.02,5,0.14,0.45,0.3,0.08,0.03,0.0
"(2,1)",0.7,0.02,6,0.12,0.39,0.33,0.11,0.05,0.0
"(2,1)",0.7,0.02,7,0.11,0.37,0.31,0.14,0.07,0.0
"(2,1)",0.7,0.02,8,0.1,0.33,0.32,0.18,0.07,0.0
"(2,1)",0.7,0.02,9,0.09,0.29,0.32,0.23,0.07,0.0
"(2,1)",0.7,0.02,10,0.07,0.27,0.32,0.24,0.08,0.02
"(2,1)",0.7,0.02,11,0.07,0.25,0.31,0.24,0.1,0.03
"(2,1)",0.7,0.02,12,0.07,0.24,0.29,0.21,0.14,0.05
"(2,1)",0.7,0.02,13,0.07,0.23,0.23,0.28,0.11,0.08
"(2,1)",0.7,0.02,14,0.07,0.22,0.21,0.26,0.14,0.1
"(2,1)",0.7,0.02,15,0.07,0.2,0.22,0.23,0.18,0.1
"(2,1)",0.7,0.02,16,0.07,0.19,0.19,0.22,0.2,0.13
"(2,1)",0.7,0.02,17,0.07,0.18,0.18,0.21,0.2,0.16
"(2,1)",0.7,0.02,18,0.07,0.17,0.15,0.2,0.22,0.19
"(2,1)",0.7,0.02,19,0.07,0.15,0.14,0.2,0.23,0.21
"(2,1)",0.7,0.02,20,0.07,0.15,0.14,0.15,0.2,0.29
"(2,1)",0.7,0.02,21,0.07,0.14,0.12,0.18,0.16,0.33
"(2,1)",0.7,0.02,22,0.07,0.13,0.12,0.18,0.11,0.39
"(2,1)",0.7,0.02,23,0.07,0.13,0.1,0.19,0.11,0.4
"(2,1)",0.7,0.02,24,0.07,0.12,0.1,0.15,0.14,0.42
"(2,1)",0.7,0.02,25,0.07,0.11,0.1,0.15,0.14,0.43
"(2,1)",0.7,0.02,26,0.07,0.11,0.08,0.13,0.16,0.45
"(2,1)",0.7,0.02,27,0.07,0.1,0.08,0.12,0.12,0.51
"(2,1)",0.7,0.02,28,0.07,0.1,0.08,0.11,0.11,0.53
"(2,1)",0.7,0.02,29,0.07,0.1,0.08,0.1,0.08,0.57
"(2,1)",0.7,0.02,30,0.07,0.1,0.07,0.11,0.07,0.58
"(2,1)",0.7,0.02,31,0.07,0.1,0.06,0.11,0.08,0.58
"(2,1)",0.7,0.02,32,0.07,0.09,0.06,0.12,0.07,0.59
"(2,1)",0.7,0.02,33,0.07,0.09,0.05,0.11,0.07,0.61
"(2,1)",0.7,0.02,34,0.07,0.09,0.03,0.11,0.08,0.62
"(2,1)",0.7,0.02,35,0.07,0.09,0.03,0.08,0.09,0.64
"(2,1)",0.7,0.02,36,0.06,0.1,0.03,0.07,0.1,0.64
"(2,1)",0.7,0.02,37,0.06,0.1,0.03,0.06,0.1,0.65
"(2,1)",0.7,0.02,38,0.06,0.1,0.03,0.05,0.07,0.69
"(2,1)",0.7,0.02,39,0.06,0.1,0.03,0.05,0.04,0.72
"(2,1)",0.7,0.02,40,0.06,0.1,0.03,0.04,0.04,0.73
"(2,1)",0.7,0.02,41,0.06,0.09,0.04,0.03,0.05,0.73
"(2,1)",0.7,0.02,42,0.06,0.09,0.04,0.03,0.04,0.74
"(2,1)",0.7,0.02,43,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,44,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,45,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,46,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,47,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,48,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,49,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,50,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,51,0.06,0.09,0.04,0.03,0.01,0.77
"(2,1)",0.7,0.02,52,0.05,0.09,0.05,0.03,0.01,0.77
"(2,1)",0.7,0.02,53,0.05,0.09,0.04,0.04,0.01,0.77
"(2,1)",0.7,0.02,54,0.05,0.07,0.06,0.04,0.01,0.77
"(2,1)",0.7,0.02,55,0.05,0.07,0.05,0.05,0.01,0.77
"(2,1)",0.7,0.02,56,0.05,0.07,0.05,0.04,0.02,0.77
"(2,1)",0.7,0.02,57,0.05,0.07,0.04,0.05,0.02,0.77
"(2,1)",0.7,0.02,58,0.05,0.07,0.04,0.04,0.03,0.77
"(2,1)",0.7,0.02,59,0.05,0.07,0.04,0.04,0.03,0.77
"(2,1)",0.7,0.02,60,0.05,0.07,0.03,0.05,0.03,0.77
"(2,1)",0.7,0.02,61,0.05,0.06,0.04,0.05,0.03,0.77
"(2,1)",0.7,0.02,62,0.05,0.06,0.03,0.06,0.02,0.78
"(2,1)",0.7,0.02,63,0.05,0.06,0.03,0.06,0.02,0.78
"(2,1)",0.7,0.02,64,0.05,0.06,0.03,0.06,0.02,0.78
"(2,1)",0.7,0.02,65,0.04,0.07,0.03,0.05,0.03,0.78
"(2,1)",0.7,0.02,66,0.04,0.07,0.03,0.04,0.04,0.78
"(2,1)",0.7,0.02,67,0.04,0.07,0.03,0.03,0.05,0.78
"(2,1)",0.7,0.02,68,0.04,0.07,0.02,0.04,0.05,0.78
"(2,1)",0.7,0.02,69,0.04,0.07,0.02,0.04,0.05,0.78
"(2,1)",0.7,0.02,70,0.04,0.07,0.02,0.04,0.05,0.78
"(2,1)",0.9,0.02,1,0.74,0.26,0.0,0.0,0.0,0.0
"(2,1)",0.9,0.02,2,0.55,0.42,0.03,0.0,0.0,0.0
"(2,1)",0.9,0.02,3,0.47,0.44,0.09,0.0,0.0,0.0
"(2,1)",0.9,0.02,4,0.41,0.45,0.14,0.0,0.0,0.0
"(2,1)",0.9,0.02,5,0.35,0.45,0.18,0.02,0.0,0.0
"(2,1)",0.9,0.02,6,0.32,0.38,0.26,0.04,0.0,0.0
"(2,1)",0.9,0.02,7,0.27,0.37,0.28,0.08,0.0,0.0
"(2,1)",0.9,0.02,8,0.25,0.32,0.3,0.13,0.0,0.0
"(2,1)",0.9,0.02,9,0.24,0.31,0.28,0.17,0.0,0.0
"(2,1)",0.9,0.02,10,0.22,0.27,0.29,0.22,0.0,0.0
"(2,1)",0.9,0.02,11,0.2,0.25,0.26,0.25,0.04,0.0
"(2,1)",0.9,0.02,12,0.2,0.23,0.27,0.19,0.11,0.0
"(2,1)",0.9,0.02,13,0.2,0.2,0.27,0.22,0.1,0.01
"(2,1)",0.9,0.02,14,0.19,0.21,0.26,0.18,0.12,0.04
"(2,1)",0.9,0.02,15,0.17,0.2,0.24,0.2,0.12,0.07
"(2,1)",0.9,0.02,16,0.17,0.2,0.22,0.22,0.09,0.1
"(2,1)",0.9,0.02,17,0.16,0.21,0.18,0.18,0.15,0.12
"(2,1)",0.9,0.02,18,0.16,0.21,0.16,0.16,0.16,0.15
"(2,1)",0.9,0.02,19,0.15,0.19,0.18,0.14,0.11,0.23
"(2,1)",0.9,0.02,20,0.13,0.2,0.19,0.14,0.11,0.23
"(2,1)",0.9,0.02,21,0.13,0.19,0.17,0.14,0.1,0.27
"(2,1)",0.9,0.02,22,0.13,0.19,0.16,0.14,0.08,0.3
"(2,1)",0.9,0.02,23,0.13,0.18,0.17,0.12,0.08,0.32
"(2,1)",0.9,0.02,24,0.13,0.16,0.17,0.11,0.1,0.33
"(2,1)",0.9,0.02,25,0.12,0.17,0.14,0.12,0.07,0.38
"(2,1)",0.9,0.02,26,0.12,0.17,0.14,0.1,0.07,0.4
"(2,1)",0.9,0.02,27,0.12,0.17,0.13,0.11,0.05,0.42
"(2,1)",0.9,0.02,28,0.12,0.15,0.14,0.1,0.04,0.45
"(2,1)",0.9,0.02,29,0.12,0.15,0.14,0.07,0.07,0.45
"(2,1)",0.9,0.02,30,0.12,0.15,0.13,0.07,0.08,0.45
"(2,1)",0.9,0.02,31,0.11,0.16,0.11,0.09,0.06,0.47
"(2,1)",0.9,0.02,32,0.11,0.15,0.11,0.09,0.05,0.49
"(2,1)",0.9,0.02,33,0.11,0.15,0.11,0.09,0.05,0.49
"(2,1)",0.9,0.02,34,0.11,0.14,0.11,0.09,0.04,0.51
"(2,1)",0.9,0.02,35,0.11,0.14,0.11,0.08,0.04,0.52
"(2,1)",0.9,0.02,36,0.11,0.14,0.11,0.07,0.02,0.55
"(2,1)",0.9,0.02,37,0.11,0.14,0.11,0.06,0.02,0.56
"(2,1)",0.9,0.02,38,0.11,0.14,0.11,0.06,0.02,0.56
"(2,1)",0.9,0.02,39,0.11,0.13,0.1,0.08,0.02,0.56
"(2,1)",0.9,0.02,40,0.11,0.13,0.1,0.06,0.03,0.57
"(2,1)",0.9,0.02,41,0.11,0.13,0.1,0.05,0.03,0.58
"(2,1)",0.9,0.02,42,0.11,0.13,0.1,0.05,0.03,0.58
"(2,1)",0.9,0.02,43,0.1,0.14,0.1,0.04,0.03,0.59
"(2,1)",0.9,0.02,44,0.1,0.13,0.11,0.04,0.03,0.59
"(2,1)",0.9,0.02,45,0.1,0.13,0.11,0.03,0.02,0.61
"(2,1)",0.9,0.02,46,0.1,0.12,0.12,0.03,0.02,0.61
